H:M:S:MS),Midspain-x,Midspain-y,Midspain-z,AnkleLeft-x,AnkleLeft-y,AnkleLeft-z,AnkleRight-x,AnkleRight-y,AnkleRight-z,ElbowLeft-x,ElbowLeft-y,ElbowLeft-z,ElbowRight-x,ElbowRight-y,ElbowRight-z,FootLeft-x,FootLeft-y,FootLeft-z,FootRight-x,FootRight-y,FootRight-z,HandLeft-x,HandLeft-y,HandLeft-z,HandRight-x,HandRight-y,HandRight-z,HandTipLeft-x,HandTipLeft-y,HandTipLeft-z,HandTipRight-x,HandTipRight-y,HandTipRight-z,Head-x,Head-y,Head-z,HipLeft-x,HipLeft-y,HipLeft-z,HipRight-x,HipRight-y,HipRight-z,KneeLeft-x,KneeLeft-y,KneeLeft-z,KneeRight-x,KneeRight-y,KneeRight-z,Neck-x,Neck-y,Neck-z,ShoulderLeft-x,ShoulderLeft-y,ShoulderLeft-z,ShoulderRight-x,ShoulderRight-y,ShoulderRight-z,SpineBase-x,SpineBase-y,SpineBase-z,SpineShoulder-x,SpineShoulder-y,SpineShoulder-z,ThumbLeft-x,ThumbLeft-y,ThumbLeft-z,ThumbRight-x,ThumbRight-y,ThumbRight-z,WristLeft-x,WristLeft-y,WristLeft-z,WristRight-x,WristRight-y,WristRight-z
0:0:2:0),-0.0006317831575870514,0.23578737524803728,-0.05300545880163554,-0.07115097343921661,-0.7546672224998474,0.12670336663722992,0.04552611708641052,-0.6895278096199036,0.2691156566143036,-0.1815360188484192,0.22269587218761444,-0.08114677667617798,0.2181226909160614,0.2147783786058426,-0.06995821744203568,-0.0898437425494194,-0.8709143996238708,0.008582819253206253,0.04828106239438057,-0.8079618215560913,0.15995101630687714,-0.18419013917446136,-0.006724030245095491,-0.1810636967420578,0.22101463377475739,-0.003958507906645536,-0.16020075976848602,-0.1569686084985733,-0.09824523329734802,-0.2404688000679016,0.19737152755260468,-0.0757846012711525,-0.2119363248348236,-0.0048271226696670055,0.6105335354804993,-0.3020736277103424,-0.1134476363658905,-0.006109004374593496,0.0016951755387708545,0.11366218328475952,0.006736426614224911,-0.000538189837243408,-0.05655243620276451,-0.41257864236831665,-0.037426818162202835,0.08150622248649597,-0.3787681460380554,0.06557123363018036,-0.001370839774608612,0.47126103937625885,-0.1065894104540348,-0.16909293830394745,0.4687342345714569,-0.10353723913431168,0.16635125875473022,0.4737878441810608,-0.10964158177375793,0.00010727345943450928,0.0003137111198157072,0.0005784928507637233,-0.001370839774608612,0.47126103937625885,-0.1065894104540348,-0.16858872771263123,-0.025266598910093307,-0.192413792014122,0.20501720905303955,-0.01848103106021881,-0.17481862008571625,-0.18419013917446136,-0.006724030245095491,-0.1810636967420578,0.22101463377475739,-0.003958507906645536,-0.16020075976848602
0:0:2:40),-0.0005082376301288605,0.23560363985598087,-0.05428592882526573,-0.06925883144140244,-0.7542184591293335,0.1335519254207611,0.04725155979394913,-0.6927893161773682,0.2632604241371155,-0.18148407340049744,0.22263433039188385,-0.08135119080543518,0.21852244436740875,0.2137497067451477,-0.07163330167531967,-0.09040264040231705,-0.870895504951477,0.015393255278468132,0.05158026143908501,-0.8104038238525391,0.15281476080417633,-0.18377183377742767,-0.006778625305742025,-0.18091043829917908,0.22101224958896637,-0.004569969139993191,-0.16036130487918854,-0.15678928792476654,-0.09817732870578766,-0.24042291939258575,0.1972058266401291,-0.07586593925952911,-0.21195125579833984,-0.004830206278711557,0.6078543663024902,-0.30613189935684204,-0.11347825825214386,-0.006313943769782782,0.0018213875591754913,0.11369185149669647,0.006939889397472143,-0.0006599546759389341,-0.056813403964042664,-0.41286370158195496,-0.03082973137497902,0.0809887945652008,-0.3789977729320526,0.06198817119002342,-0.001123271882534027,0.47089430689811707,-0.10915257409214973,-0.16872678697109222,0.4685490131378174,-0.10454972833395004,0.16648024320602417,0.47323960065841675,-0.11375541985034943,0.00010679662227630615,0.0003129728138446808,0.0005807164416182786,-0.001123271882534027,0.47089430689811707,-0.10915257409214973,-0.16821371018886566,-0.02529674768447876,-0.19237829744815826,0.20498792827129364,-0.018762754276394844,-0.17486539483070374,-0.18377183377742767,-0.006778625305742025,-0.18091043829917908,0.22101224958896637,-0.004569969139993191,-0.16036130487918854
0:0:2:80),-0.0005758237093687057,0.23507416003849357,-0.054627739409625065,-0.06659653782844543,-0.7562575340270996,0.13696742057800293,0.05005665868520737,-0.6982712745666504,0.22719202935695648,-0.18255895376205444,0.22178566455841064,-0.08190356194972992,0.21845383942127228,0.21291443705558777,-0.07154960930347443,-0.08751365542411804,-0.8739421963691711,0.01831107586622238,0.05870785936713219,-0.8161560893058777,0.11076752096414566,-0.18496692180633545,-0.008547618985176086,-0.18052342534065247,0.22238801419734955,-0.005759821739047766,-0.15854479372501373,-0.15889878571033478,-0.09989499300718307,-0.23901714384555817,0.19913902878761292,-0.07742732763290405,-0.20940998196601868,-0.004060959909111261,0.6074241399765015,-0.3062296509742737,-0.11349871754646301,-0.006538019981235266,0.0016014238353818655,0.11370997875928879,0.00716067012399435,-0.00043682564864866436,-0.056725285947322845,-0.41421517729759216,-0.026471413671970367,0.0803806334733963,-0.37916725873947144,0.04833943769335747,-0.001257278025150299,0.4698369950056076,-0.10983777791261673,-0.16883143782615662,0.4673589766025543,-0.10569532215595245,0.16631688177585602,0.4723150134086609,-0.113980233669281,0.00010563060641288757,0.00031132507137954235,0.0005822990933666006,-0.001257278025150299,0.4698369950056076,-0.10983777791261673,-0.1696825474500656,-0.026957297697663307,-0.19192053377628326,0.2064623087644577,-0.01993374153971672,-0.17266583442687988,-0.18496692180633545,-0.008547618985176086,-0.18052342534065247,0.22238801419734955,-0.005759821739047766,-0.15854479372501373
0:0:2:120),-0.0010390467941761017,0.23448067728895694,-0.05494162267859792,-0.06521203368902206,-0.7629128098487854,0.14212459325790405,0.05050913244485855,-0.718328595161438,0.19943270087242126,-0.18598641455173492,0.22098036110401154,-0.0830986350774765,0.2184819132089615,0.21267879009246826,-0.07145900279283524,-0.0873374193906784,-0.8784195780754089,0.023510344326496124,0.06421241164207458,-0.8306601047515869,0.07822686433792114,-0.18720783293247223,-0.00907927192747593,-0.1801338940858841,0.22391660511493683,-0.0075505017302930355,-0.15806379914283752,-0.15999799966812134,-0.10013341158628464,-0.2387697547674179,0.20047172904014587,-0.08083785325288773,-0.20862983167171478,-0.0038352408446371555,0.6074003577232361,-0.30612632632255554,-0.11350969970226288,-0.006731050089001656,0.0014772146241739392,0.11372101306915283,0.00735078239813447,-0.00031189966830424964,-0.05645746737718582,-0.41629958152770996,-0.011688628233969212,0.07992666214704514,-0.38291293382644653,0.04316150024533272,-0.00218375027179718,0.4686514884233475,-0.11046590283513069,-0.16941912472248077,0.4657861590385437,-0.1068911924958229,0.1650516241788864,0.47151681780815125,-0.11404061317443848,0.0001056566834449768,0.0003098661545664072,0.0005826574779348448,-0.00218375027179718,0.4686514884233475,-0.11046590283513069,-0.17173515260219574,-0.027335410937666893,-0.1914805918931961,0.20778872072696686,-0.02206234447658062,-0.17198523879051208,-0.18720783293247223,-0.00907927192747593,-0.1801338940858841,0.22391660511493683,-0.0075505017302930355,-0.15806379914283752
0:0:2:160),-0.0019235536456108093,0.23281088576186448,-0.05537486562388949,-0.06034088134765625,-0.7740907073020935,0.13369913399219513,0.05056428909301758,-0.7393088936805725,0.15102924406528473,-0.19154880940914154,0.21840988099575043,-0.08296539634466171,0.21864795684814453,0.21183675527572632,-0.07154537737369537,-0.08335000276565552,-0.8837893009185791,0.012003274634480476,0.0646948292851448,-0.8466137647628784,0.025054141879081726,-0.18763260543346405,-0.013696353882551193,-0.17827452719211578,0.22480365633964539,-0.009349697269499302,-0.15816941857337952,-0.15971967577934265,-0.10391472280025482,-0.23713810741901398,0.20080254971981049,-0.083266481757164,-0.20880481600761414,-0.0037873340770602226,0.6053225994110107,-0.30716004967689514,-0.1133861094713211,-0.007233814802020788,0.0014559832634404302,0.1136014312505722,0.007848044857382774,-0.0002909032627940178,-0.05558636784553528,-0.4186786711215973,-0.010707378387451172,0.0778004452586174,-0.38525864481925964,0.024130957201123238,-0.003954768180847168,0.465314656496048,-0.11133227124810219,-0.17046135663986206,0.4620462656021118,-0.10786513239145279,0.16255182027816772,0.46858304738998413,-0.11479941010475159,0.00010766088962554932,0.0003071150276809931,0.0005825400003232062,-0.003954768180847168,0.465314656496048,-0.11133227124810219,-0.17182640731334686,-0.031327374279499054,-0.18952031433582306,0.20833870768547058,-0.023969925940036774,-0.1720268577337265,-0.18763260543346405,-0.013696353882551193,-0.17827452719211578,0.22480365633964539,-0.009349697269499302,-0.15816941857337952
0:0:2:200),-0.00507548451423645,0.22995527763850987,-0.05783872346546559,-0.06046656146645546,-0.7810646891593933,0.108650341629982,0.04681341350078583,-0.7570815682411194,0.12600690126419067,-0.1973860114812851,0.21139682829380035,-0.08387139439582825,0.2170320749282837,0.20993873476982117,-0.07247652113437653,-0.07692510634660721,-0.8836601972579956,-0.019357340410351753,0.06369826942682266,-0.8545345664024353,-0.000594574143178761,-0.18806739151477814,-0.023503102362155914,-0.17806515097618103,0.22430868446826935,-0.013128858990967274,-0.15872466564178467,-0.15905742347240448,-0.11180619895458221,-0.23695814609527588,0.19981412589550018,-0.08730749785900116,-0.20974001288414001,-0.007486321963369846,0.5995317101478577,-0.3155132532119751,-0.11324463784694672,-0.008020870387554169,8.462406549369916e-05,0.11346760392189026,0.008650858886539936,0.0011078024981543422,-0.05117958039045334,-0.42040666937828064,-0.009661028161644936,0.07347233593463898,-0.388830304145813,0.018564095720648766,-0.010262452065944672,0.45959556102752686,-0.1162736602127552,-0.17536236345767975,0.4550939202308655,-0.11312631517648697,0.1548374593257904,0.46409720182418823,-0.11942100524902344,0.00011148303747177124,0.0003149942494928837,0.0005962132818240207,-0.010262452065944672,0.45959556102752686,-0.1162736602127552,-0.17192409932613373,-0.040209103375673294,-0.18932923674583435,0.2075590044260025,-0.02803848870098591,-0.17248719930648804,-0.18806739151477814,-0.023503102362155914,-0.17806515097618103,0.22430868446826935,-0.013128858990967274,-0.15872466564178467
0:0:2:240),-0.006703639402985573,0.22856992320157588,-0.05870412497461075,-0.061215996742248535,-0.7790963053703308,0.08826714009046555,0.0354941189289093,-0.7602575421333313,0.10286819189786911,-0.19770346581935883,0.20818670094013214,-0.08382733166217804,0.21549451351165771,0.2092396765947342,-0.0740821585059166,-0.07763369381427765,-0.8745622038841248,-0.035172510892152786,0.059589724987745285,-0.8539729118347168,-0.0214268546551466,-0.18789628148078918,-0.026931194588541985,-0.17762136459350586,0.22402828931808472,-0.014510760083794594,-0.1597217321395874,-0.1578543335199356,-0.11528092622756958,-0.23610737919807434,0.19959600269794464,-0.08889397978782654,-0.21045923233032227,-0.009844684042036533,0.5995087027549744,-0.31704971194267273,-0.11306904256343842,-0.00851102452725172,-0.00017795388703234494,0.11328969150781631,0.009166430681943893,0.0014035661006346345,-0.04918832704424858,-0.42015916109085083,-0.01053329836577177,0.06944523751735687,-0.38940566778182983,0.009425736963748932,-0.013517603278160095,0.45681214332580566,-0.11802105605602264,-0.17794294655323029,0.45142602920532227,-0.11401689052581787,0.1509077399969101,0.46219825744628906,-0.12202522158622742,0.00011032447218894958,0.0003277030773460865,0.0006128061068011448,-0.013517603278160095,0.45681214332580566,-0.11802105605602264,-0.17181290686130524,-0.043461501598358154,-0.18879219889640808,0.2071981579065323,-0.02955709770321846,-0.1732645481824875,-0.18789628148078918,-0.026931194588541985,-0.17762136459350586,0.22402828931808472,-0.014510760083794594,-0.1597217321395874
0:0:2:279),-0.007101254537701607,0.2280484288930893,-0.05870727068759152,-0.06147132068872452,-0.7793477177619934,0.09300675988197327,0.02579997479915619,-0.760185956954956,0.10671164840459824,-0.1971619874238968,0.20654122531414032,-0.08375784009695053,0.21462897956371307,0.2079974114894867,-0.0741652399301529,-0.08612386882305145,-0.871362566947937,-0.027234673500061035,0.04903194308280945,-0.8536456227302551,-0.01520098838955164,-0.18782515823841095,-0.0295622069388628,-0.1760837584733963,0.22476311028003693,-0.01637594774365425,-0.15967348217964172,-0.15734905004501343,-0.119051493704319,-0.23356282711029053,0.20195059478282928,-0.09127870947122574,-0.21034875512123108,-0.00994575209915638,0.599778413772583,-0.31654298305511475,-0.11271779239177704,-0.008812527172267437,-0.00016391919052693993,0.11292598396539688,0.00948257278650999,0.001390806632116437,-0.04673897475004196,-0.42032870650291443,-0.010136903263628483,0.06586797535419464,-0.38959696888923645,0.006124488078057766,-0.014306604862213135,0.4557618349790573,-0.11802798509597778,-0.17860260605812073,0.4502813518047333,-0.11394363641738892,0.14998939633369446,0.46124231815338135,-0.12211233377456665,0.00010409578680992126,0.00033502280712127686,0.0006134437207947485,-0.014306604862213135,0.4557618349790573,-0.11802798509597778,-0.17171832919120789,-0.04644960165023804,-0.1870991587638855,0.2081911414861679,-0.03162955492734909,-0.17319174110889435,-0.18782515823841095,-0.0295622069388628,-0.1760837584733963,0.22476311028003693,-0.01637594774365425,-0.15967348217964172
0:0:2:319),-0.006982605904340744,0.22574335476383567,-0.06400011766527314,-0.05985676124691963,-0.7791539430618286,0.08160373568534851,0.015586032532155514,-0.7609118223190308,0.09081266820430756,-0.19456735253334045,0.19893252849578857,-0.09826429188251495,0.21455912292003632,0.20312608778476715,-0.08162621408700943,-0.08647589385509491,-0.8699188232421875,-0.03830253332853317,0.04758237674832344,-0.8526594638824463,-0.03214288875460625,-0.1791546493768692,-0.03677474707365036,-0.18711571395397186,0.2247534692287445,-0.021833457052707672,-0.1682758778333664,-0.14488938450813293,-0.1256783902645111,-0.2433987706899643,0.20194953680038452,-0.09578025341033936,-0.21919642388820648,-0.009917004965245724,0.5988039970397949,-0.3297712206840515,-0.11269058287143707,-0.00908462330698967,-0.0006653920863755047,0.11289247870445251,0.00977124460041523,0.001957072876393795,-0.03949717804789543,-0.4205206632614136,-0.0125766946002841,0.05898227542638779,-0.38976767659187317,-0.0034930154215544462,-0.014066159725189209,0.45114339888095856,-0.12864607572555542,-0.17849554121494293,0.44465455412864685,-0.1259007602930069,0.15036322176456451,0.45763224363327026,-0.13139139115810394,0.00010094791650772095,0.00034331064671278,0.0006458403950091451,-0.014066159725189209,0.45114339888095856,-0.12864607572555542,-0.1624607890844345,-0.053527627140283585,-0.19736573100090027,0.20817546546459198,-0.03692592307925224,-0.18169280886650085,-0.1791546493768692,-0.03677474707365036,-0.18711571395397186,0.2247534692287445,-0.021833457052707672,-0.1682758778333664
0:0:2:359),-0.0069071948528289795,0.22508301748894155,-0.06532108131796122,-0.060294799506664276,-0.7783908843994141,0.06817454844713211,0.004013800993561745,-0.7647175192832947,0.07208647578954697,-0.19028709828853607,0.1981455683708191,-0.10194043815135956,0.21375583112239838,0.19837474822998047,-0.08378187566995621,-0.08728576451539993,-0.8628725409507751,-0.05205146223306656,0.042283132672309875,-0.8524278998374939,-0.05269436165690422,-0.17054855823516846,-0.03629819676280022,-0.19154046475887299,0.2237612009048462,-0.029786160215735435,-0.17050665616989136,-0.13478747010231018,-0.12503422796726227,-0.24776691198349,0.20118916034698486,-0.10403786599636078,-0.22081483900547028,-0.010916554369032383,0.5967251062393188,-0.3354496955871582,-0.11268587410449982,-0.009101351723074913,-0.0011177032720297575,0.11288480460643768,0.009790566749870777,0.002450712723657489,-0.03922942280769348,-0.419440895318985,-0.018553435802459717,0.05015742778778076,-0.3905402421951294,-0.011387231759727001,-0.013913854956626892,0.44982142746448517,-0.1313086673617363,-0.17842769622802734,0.4441186189651489,-0.12833945453166962,0.15059998631477356,0.4555242359638214,-0.13427788019180298,9.94652509689331e-05,0.00034460751339793205,0.0006665047258138657,-0.013913854956626892,0.44982142746448517,-0.1313086673617363,-0.15367227792739868,-0.053017158061265945,-0.20167265832424164,0.20700296759605408,-0.045114338397979736,-0.1837770938873291,-0.17054855823516846,-0.03629819676280022,-0.19154046475887299,0.2237612009048462,-0.029786160215735435,-0.17050665616989136
0:0:2:399),-0.006851432844996452,0.2247379571199417,-0.06642074472620152,-0.060540635138750076,-0.7674409747123718,0.10455981642007828,-0.0010297674452885985,-0.7644184827804565,0.054924290627241135,-0.18631888926029205,0.197728231549263,-0.09743493795394897,0.21132244169712067,0.19384701550006866,-0.08910868316888809,-0.10472234338521957,-0.8542725443840027,-0.005623355973511934,0.011043936014175415,-0.8537883162498474,-0.07501883804798126,-0.1665431708097458,-0.03596290200948715,-0.18153272569179535,0.22314462065696716,-0.035509318113327026,-0.17496097087860107,-0.13085758686065674,-0.12500841915607452,-0.23685644567012787,0.2011120617389679,-0.11013313382863998,-0.22550761699676514,-0.01205658633261919,0.5954446792602539,-0.33508068323135376,-0.11251886188983917,-0.008635911159217358,0.0033166666980832815,0.11271945387125015,0.009353402070701122,-0.00191205192822963,-0.039584387093782425,-0.4191748797893524,-0.0007579405792057514,0.042417947202920914,-0.39071205258369446,-0.031313374638557434,-0.013803161680698395,0.44911716878414154,-0.13354379683732986,-0.17835693061351776,0.4443275034427643,-0.1280241757631302,0.15075060725212097,0.4539068341255188,-0.13906341791152954,0.00010029599070549011,0.0003587454557418823,0.0007023073849268258,-0.013803161680698395,0.44911716878414154,-0.13354379683732986,-0.14950616657733917,-0.05279390886425972,-0.19181562960147858,0.20646613836288452,-0.05087330564856529,-0.1882302612066269,-0.1665431708097458,-0.03596290200948715,-0.18153272569179535,0.22314462065696716,-0.035509318113327026,-0.17496097087860107
0:0:2:439),-0.006556179374456406,0.2248398531228304,-0.06642557110171765,-0.06545138359069824,-0.7552438378334045,0.15764828026294708,-0.0072118183597922325,-0.7636802792549133,0.07517731934785843,-0.17805959284305573,0.1982380449771881,-0.09285609424114227,0.20980452001094818,0.19373150169849396,-0.09225576370954514,-0.11174334585666656,-0.8490279912948608,0.0498238243162632,-0.004489957354962826,-0.8560754656791687,-0.05111374333500862,-0.16253548860549927,-0.035431668162345886,-0.17480343580245972,0.2226865589618683,-0.03542090952396393,-0.17674113810062408,-0.12927621603012085,-0.12461189925670624,-0.23072616755962372,0.20097261667251587,-0.11092197895050049,-0.22704777121543884,-0.013345583342015743,0.595548689365387,-0.3337855935096741,-0.11245189607143402,-0.008146043866872787,0.0042484174482524395,0.11265257000923157,0.008897785097360611,-0.002809896133840084,-0.041071563959121704,-0.4189678132534027,0.01266508549451828,0.041118696331977844,-0.3926789462566376,-0.023816321045160294,-0.013212695717811584,0.44930383563041687,-0.13357040286064148,-0.1774076223373413,0.4447365403175354,-0.1269582211971283,0.15098223090171814,0.45387113094329834,-0.14018258452415466,0.0001003369688987732,0.00037587061524391174,0.0007192606572061777,-0.013212695717811584,0.44930383563041687,-0.13357040286064148,-0.14616796374320984,-0.05222935974597931,-0.18553656339645386,0.20613235235214233,-0.050987374037504196,-0.18981297314167023,-0.16253548860549927,-0.035431668162345886,-0.17480343580245972,0.2226865589618683,-0.03542090952396393,-0.17674113810062408
0:0:2:480),-0.006027162075042725,0.22425608173944056,-0.06794667628128082,-0.07776614278554916,-0.7323713898658752,0.18733611702919006,-0.006192263215780258,-0.7625560164451599,0.08463049679994583,-0.17233556509017944,0.1981210559606552,-0.09059520810842514,0.20905283093452454,0.1915983259677887,-0.09995979815721512,-0.12067335098981857,-0.8372898101806641,0.08223801106214523,-0.011797234416007996,-0.85761958360672,-0.03963450342416763,-0.1596507877111435,-0.03571256995201111,-0.1700565069913864,0.22264325618743896,-0.037739574909210205,-0.1796686351299286,-0.12792730331420898,-0.12617583572864532,-0.22651709616184235,0.20093312859535217,-0.11378884315490723,-0.2289711833000183,-0.013538268394768238,0.594433069229126,-0.335003525018692,-0.11239135265350342,-0.007024957798421383,0.006693991832435131,0.11259514093399048,0.007819779217243195,-0.005217436235398054,-0.0530247800052166,-0.41430506110191345,0.01705983281135559,0.03795383498072624,-0.3946368098258972,-0.02264511212706566,-0.01215621829032898,0.4481147527694702,-0.13663163036108017,-0.17551963031291962,0.4445216953754425,-0.12624874711036682,0.15120719373226166,0.4517078101634979,-0.14701451361179352,0.00010189414024353027,0.00039741070941090584,0.0007382777985185385,-0.01215621829032898,0.4481147527694702,-0.13663163036108017,-0.14359347522258759,-0.05297113209962845,-0.18124011158943176,0.20610353350639343,-0.053481463342905045,-0.19221436977386475,-0.1596507877111435,-0.03571256995201111,-0.1700565069913864,0.22264325618743896,-0.037739574909210205,-0.1796686351299286
0:0:2:520),-0.003898678347468376,0.22483068297151476,-0.06508310721255839,-0.08582092076539993,-0.6966389417648315,0.2553395628929138,-0.0038436027243733406,-0.7619166374206543,0.06890279799699783,-0.17041172087192535,0.2009696662425995,-0.07941493391990662,0.2102065533399582,0.19178706407546997,-0.0992867648601532,-0.13551653921604156,-0.8099796772003174,0.17464686930179596,-0.010758485645055771,-0.8588741421699524,-0.05895329639315605,-0.159912109375,-0.03339795768260956,-0.16670618951320648,0.22392934560775757,-0.03692348673939705,-0.1791873574256897,-0.12835751473903656,-0.12508060038089752,-0.22440128028392792,0.20281647145748138,-0.11277800798416138,-0.22854191064834595,-0.013080360367894173,0.5965725183486938,-0.33197087049484253,-0.11225426942110062,-0.005155409686267376,0.01051962748169899,0.11245851218700409,0.005956569220870733,-0.0090648727491498,-0.06739869713783264,-0.4080792963504791,0.027095582336187363,0.03699341416358948,-0.39470374584198,-0.04332645609974861,-0.007899478077888489,0.44926078617572784,-0.13089359179139137,-0.17164750397205353,0.4466048777103424,-0.11593546718358994,0.15584854781627655,0.4519166946411133,-0.1458517163991928,0.00010212138295173645,0.00040057976730167866,0.0007273773662745953,-0.007899478077888489,0.44926078617572784,-0.13089359179139137,-0.14369535446166992,-0.051267191767692566,-0.17853112518787384,0.2076403647661209,-0.052618253976106644,-0.19190266728401184,-0.159912109375,-0.03339795768260956,-0.16670618951320648,0.22392934560775757,-0.03692348673939705,-0.1791873574256897
0:0:2:560),-0.0001748800277709961,0.22466626338427886,-0.06685991631820798,-0.09406233578920364,-0.6690449714660645,0.2888546884059906,-0.0027262987568974495,-0.7623839974403381,0.07523588091135025,-0.1684274673461914,0.20170053839683533,-0.07892578840255737,0.21697814762592316,0.19127874076366425,-0.10361245274543762,-0.14448966085910797,-0.7831310629844666,0.21640074253082275,-0.006809896323829889,-0.8666662573814392,-0.053485918790102005,-0.16032789647579193,-0.03323359042406082,-0.1668303906917572,0.23178453743457794,-0.03745793551206589,-0.18022854626178741,-0.12924815714359283,-0.12481341511011124,-0.22465433180332184,0.21215617656707764,-0.11319197714328766,-0.22850926220417023,-0.009045024402439594,0.5966686606407166,-0.3371157646179199,-0.11222824454307556,-0.0030469053890556097,0.012976611964404583,0.11243598163127899,0.0038643362931907177,-0.011546400375664234,-0.08105015009641647,-0.3998160660266876,0.035669997334480286,0.03746715560555458,-0.398257851600647,-0.03832078352570534,-0.0004536285996437073,0.4489238113164902,-0.13443493843078613,-0.16498126089572906,0.44674229621887207,-0.11658015847206116,0.16407400369644165,0.4511053264141083,-0.1522897183895111,0.00010386854410171509,0.000408715452067554,0.0007151057943701744,-0.0004536285996437073,0.4489238113164902,-0.13443493843078613,-0.14404964447021484,-0.051027752459049225,-0.17870289087295532,0.2161460667848587,-0.05286553129553795,-0.19247835874557495,-0.16032789647579193,-0.03323359042406082,-0.1668303906917572,0.23178453743457794,-0.03745793551206589,-0.18022854626178741
0:0:2:600),0.0037324707955121994,0.2287848244595807,-0.06497725355438888,-0.10658267140388489,-0.6675398349761963,0.30354031920433044,-0.001957015134394169,-0.7596315741539001,0.1320044845342636,-0.16851189732551575,0.21855102479457855,-0.07622963935136795,0.22385090589523315,0.19732564687728882,-0.09653857350349426,-0.15853404998779297,-0.7847568988800049,0.23044688999652863,-0.005083498079329729,-0.8658534288406372,0.01053684763610363,-0.16417111456394196,-0.016856001690030098,-0.16809464991092682,0.2401260882616043,-0.0330045260488987,-0.17024783790111542,-0.13641372323036194,-0.11099120229482651,-0.22722475230693817,0.22280527651309967,-0.10977116227149963,-0.21604852378368378,-0.0047139073722064495,0.6039942502975464,-0.33115336298942566,-0.11241123825311661,-0.0014030098682269454,0.013217819854617119,0.11262674629688263,0.0022085767704993486,-0.011833936907351017,-0.09352903813123703,-0.39632725715637207,0.040097106248140335,0.039763547480106354,-0.39927175641059875,-0.02249900996685028,0.007357187569141388,0.4571668654680252,-0.1306464485824108,-0.15787647664546967,0.45683515071868896,-0.11381042748689651,0.17259085178375244,0.45749858021736145,-0.1474824696779251,0.00010775402188301086,0.0004027834511362016,0.0006919414736330509,0.007357187569141388,0.4571668654680252,-0.1306464485824108,-0.14869743585586548,-0.03550858050584793,-0.1805172562599182,0.2252458930015564,-0.04816136509180069,-0.18237361311912537,-0.16417111456394196,-0.016856001690030098,-0.16809464991092682,0.2401260882616043,-0.0330045260488987,-0.17024783790111542
0:0:2:640),0.005651284009218216,0.22919965242908802,-0.06652394705452025,-0.10544660687446594,-0.6820789575576782,0.2928439676761627,-0.00083885807543993,-0.7532351613044739,0.16904720664024353,-0.1673780083656311,0.22177261114120483,-0.08317598700523376,0.22866952419281006,0.20051662623882294,-0.09783906489610672,-0.159490704536438,-0.7928211688995361,0.2011270970106125,-0.0036018628161400557,-0.8649877309799194,0.04691449925303459,-0.16592000424861908,-0.010535570792853832,-0.18429240584373474,0.2411177158355713,-0.02979397214949131,-0.1719123125076294,-0.14076988399028778,-0.10346581041812897,-0.24667097628116608,0.22205741703510284,-0.10640155524015427,-0.2181544452905655,-0.0009183618240058422,0.604645311832428,-0.3347603380680084,-0.11249098926782608,-0.0004892598954029381,0.01376328058540821,0.11270534247159958,0.0012986196670681238,-0.012401926331222057,-0.09218540787696838,-0.39667659997940063,0.06840963661670685,0.04437125846743584,-0.3993373513221741,0.003544950857758522,0.011195391416549683,0.45799462497234344,-0.13372857123613358,-0.15435874462127686,0.4581516981124878,-0.11847098171710968,0.17674952745437622,0.4578375518321991,-0.14898616075515747,0.00010717660188674927,0.00040467988583259284,0.0006806771270930767,0.011195391416549683,0.45799462497234344,-0.13372857123613358,-0.15130269527435303,-0.028821490705013275,-0.19727584719657898,0.2256777137517929,-0.04458344727754593,-0.18419720232486725,-0.16592000424861908,-0.010535570792853832,-0.18429240584373474,0.2411177158355713,-0.02979397214949131,-0.1719123125076294
0:0:2:680),0.00615619495511055,0.23075362647068687,-0.06390721094794571,-0.10808634757995605,-0.6975154876708984,0.2695578634738922,-0.0027613260317593813,-0.7510175704956055,0.17892715334892273,-0.16768315434455872,0.22629931569099426,-0.08345508575439453,0.2305421531200409,0.2064283788204193,-0.09239128232002258,-0.15814948081970215,-0.808617115020752,0.19575253129005432,-0.007480813656002283,-0.8637381792068481,0.05594795197248459,-0.17105679214000702,-0.0036616811994463205,-0.1888536661863327,0.24384920299053192,-0.02050071582198143,-0.17067472636699677,-0.14745882153511047,-0.09662012755870819,-0.2522588074207306,0.2246268391609192,-0.09686862677335739,-0.21805912256240845,0.0006585855735465884,0.6089980602264404,-0.32685646414756775,-0.1126718670129776,-0.00037819729186594486,0.01321808435022831,0.11288188397884369,0.0011793276062235236,-0.011883183382451534,-0.08905454725027084,-0.3979755640029907,0.05987142026424408,0.04893668368458748,-0.3994462192058563,0.0167511198669672,0.012207381427288055,0.46110668778419495,-0.12848187237977982,-0.1538301408290863,0.4618578851222992,-0.1165168434381485,0.17824490368366241,0.4603554904460907,-0.14044690132141113,0.00010500848293304443,0.0004005651571787894,0.0006674504838883877,0.012207381427288055,0.46110668778419495,-0.12848187237977982,-0.1569875031709671,-0.02185417152941227,-0.2018294334411621,0.22836053371429443,-0.03523048013448715,-0.18346688151359558,-0.17105679214000702,-0.0036616811994463205,-0.1888536661863327,0.24384920299053192,-0.02050071582198143,-0.17067472636699677
